airline,A,B,lat_A,lon_A,country_A,lat_B,lon_B,country_B,color,AB
DL,ATL,BMI,33.6367,-84.4281,US,40.4767,-88.9167,US,#ff0000,ATL_BMI
DL,LGA,MHT,40.7773,-73.8727,US,42.9326,-71.4357,US,#ff0000,LGA_MHT
UA,ORD,LIT,41.9786,-87.9048,US,34.7294,-92.2242,US,#426ae1,ORD_LIT
AA,ORD,BNA,41.9786,-87.9048,US,36.1245,-86.6782,US,#00ffff,ORD_BNA
UA,IAH,CLL,29.9844,-95.3414,US,30.5885,-96.3637,US,#426ae1,IAH_CLL
UA,SFO,BFL,37.6189,-122.3749,US,35.4333,-119.0567,US,#426ae1,SFO_BFL
DL,SLC,PHL,40.7884,-111.9778,US,39.8719,-75.2411,US,#ff0000,SLC_PHL
AA,LGA,RDU,40.7773,-73.8727,US,35.8777,-78.7875,US,#00ffff,LGA_RDU
UA,ORD,EAU,41.9786,-87.9048,US,44.8658,-91.4843,US,#426ae1,ORD_EAU
AA,DFW,PIT,32.8968,-97.038,US,40.4915,-80.2329,US,#00ffff,DFW_PIT
DL,LAX,RDU,33.9425,-118.4081,US,35.8777,-78.7875,US,#ff0000,LAX_RDU
UA,DEN,SEA,39.8617,-104.6732,US,47.449,-122.3093,US,#426ae1,DEN_SEA
AA,ORD,ATL,41.9786,-87.9048,US,33.6367,-84.4281,US,#00ffff,ORD_ATL
DL,ATL,RIC,33.6367,-84.4281,US,37.5052,-77.3197,US,#ff0000,ATL_RIC
AA,ORD,MEM,41.9786,-87.9048,US,35.0435,-89.9767,US,#00ffff,ORD_MEM
DL,MSP,GRB,44.882,-93.2218,US,44.4851,-88.1296,US,#ff0000,MSP_GRB
AA,CLT,CVG,35.214,-80.9431,US,39.0488,-84.6678,US,#00ffff,CLT_CVG
DL,SEA,SNA,47.449,-122.3093,US,33.6756,-117.8682,US,#ff0000,SEA_SNA
UA,IAD,BDL,38.9445,-77.4558,US,41.9389,-72.6832,US,#426ae1,IAD_BDL
AA,PHX,SBA,33.4342,-112.0115,US,34.425,-119.84,US,#00ffff,PHX_SBA
DL,MSP,BDL,44.882,-93.2218,US,41.9389,-72.6832,US,#ff0000,MSP_BDL
AA,CLT,FLO,35.214,-80.9431,US,34.1854,-79.7239,US,#00ffff,CLT_FLO
UA,DEN,PSP,39.8617,-104.6732,US,33.8296,-116.5067,US,#426ae1,DEN_PSP
AA,CLT,SBY,35.214,-80.9431,US,38.34,-75.51,US,#00ffff,CLT_SBY
DL,SLC,DSM,40.7884,-111.9778,US,41.5341,-93.6506,US,#ff0000,SLC_DSM
AA,PHL,SCE,39.8719,-75.2411,US,40.8493,-77.8487,US,#00ffff,PHL_SCE
AA,ORD,XNA,41.9786,-87.9048,US,36.2819,-94.3068,US,#00ffff,ORD_XNA
DL,CLE,DTW,41.4117,-81.8498,US,42.2124,-83.3534,US,#ff0000,CLE_DTW
AA,PHX,FLG,33.4342,-112.0115,US,35.1386,-111.6711,US,#00ffff,PHX_FLG
DL,BOS,LAS,42.3643,-71.0052,US,36.0804,-115.1523,US,#ff0000,BOS_LAS
AA,LAX,CMH,33.9425,-118.4081,US,39.998,-82.8919,US,#00ffff,LAX_CMH
UA,DEN,MSP,39.8617,-104.6732,US,44.882,-93.2218,US,#426ae1,DEN_MSP
AA,PHX,LBB,33.4342,-112.0115,US,33.6633,-101.8233,US,#00ffff,PHX_LBB
DL,CVG,LGA,39.0488,-84.6678,US,40.7773,-73.8727,US,#ff0000,CVG_LGA
DL,DTW,AUS,42.2124,-83.3534,US,30.195,-97.67,US,#ff0000,DTW_AUS
AA,LGA,RIC,40.7773,-73.8727,US,37.5052,-77.3197,US,#00ffff,LGA_RIC
DL,ATL,MYR,33.6367,-84.4281,US,33.6797,-78.9283,US,#ff0000,ATL_MYR
UA,SFO,SAT,37.6189,-122.3749,US,29.5337,-98.4698,US,#426ae1,SFO_SAT
AA,CLT,GRR,35.214,-80.9431,US,42.8808,-85.5228,US,#00ffff,CLT_GRR
DL,MCO,RDU,28.4294,-81.309,US,35.8777,-78.7875,US,#ff0000,MCO_RDU
DL,DTW,SJC,42.2124,-83.3534,US,37.3627,-121.9291,US,#ff0000,DTW_SJC
DL,DTW,ITH,42.2124,-83.3534,US,42.4911,-76.4586,US,#ff0000,DTW_ITH
AA,LGA,CLE,40.7773,-73.8727,US,41.4117,-81.8498,US,#00ffff,LGA_CLE
UA,ORD,CHO,41.9786,-87.9048,US,38.1386,-78.4529,US,#426ae1,ORD_CHO
DL,CVG,JFK,39.0488,-84.6678,US,40.6397,-73.7789,US,#ff0000,CVG_JFK
DL,SEA,SAN,47.449,-122.3093,US,32.7336,-117.1897,US,#ff0000,SEA_SAN
DL,CLE,RDU,41.4117,-81.8498,US,35.8777,-78.7875,US,#ff0000,CLE_RDU
AA,DFW,LAS,32.8968,-97.038,US,36.0804,-115.1523,US,#00ffff,DFW_LAS
UA,IAH,JAX,29.9844,-95.3414,US,30.4941,-81.6879,US,#426ae1,IAH_JAX
AA,DFW,GGG,32.8968,-97.038,US,32.384,-94.7115,US,#00ffff,DFW_GGG
AA,PHL,CAE,39.8719,-75.2411,US,33.9387,-81.1195,US,#00ffff,PHL_CAE
UA,IAD,ROC,38.9445,-77.4558,US,43.1189,-77.6724,US,#426ae1,IAD_ROC
AA,CLT,FAY,35.214,-80.9431,US,34.9911,-78.8803,US,#00ffff,CLT_FAY
UA,IAD,CLT,38.9445,-77.4558,US,35.214,-80.9431,US,#426ae1,IAD_CLT
DL,MSP,MSO,44.882,-93.2218,US,46.9163,-114.0906,US,#ff0000,MSP_MSO
AA,DFW,DSM,32.8968,-97.038,US,41.5341,-93.6506,US,#00ffff,DFW_DSM
AA,PHX,RDU,33.4342,-112.0115,US,35.8777,-78.7875,US,#00ffff,PHX_RDU
AA,CLT,AVP,35.214,-80.9431,US,41.3384,-75.7234,US,#00ffff,CLT_AVP
UA,EWR,EGE,40.6925,-74.1687,US,39.6425,-106.9176,US,#426ae1,EWR_EGE
DL,DTW,MEM,42.2124,-83.3534,US,35.0435,-89.9767,US,#ff0000,DTW_MEM
UA,SFO,MSY,37.6189,-122.3749,US,29.9934,-90.258,US,#426ae1,SFO_MSY
UA,DEN,SLC,39.8617,-104.6732,US,40.7884,-111.9778,US,#426ae1,DEN_SLC
DL,CVG,MCI,39.0488,-84.6678,US,39.2976,-94.7139,US,#ff0000,CVG_MCI
DL,LAS,LGB,36.0804,-115.1523,US,33.8177,-118.1516,US,#ff0000,LAS_LGB
AA,PHX,DRO,33.4342,-112.0115,US,37.1517,-107.7533,US,#00ffff,PHX_DRO
AA,PHL,BUF,39.8719,-75.2411,US,42.9405,-78.7322,US,#00ffff,PHL_BUF
DL,JFK,LAX,40.6397,-73.7789,US,33.9425,-118.4081,US,#ff0000,JFK_LAX
AA,ORD,SYR,41.9786,-87.9048,US,43.1112,-76.1063,US,#00ffff,ORD_SYR
AA,LAX,OKC,33.9425,-118.4081,US,35.3931,-97.6007,US,#00ffff,LAX_OKC
DL,SLC,STL,40.7884,-111.9778,US,38.7487,-90.37,US,#ff0000,SLC_STL
DL,DTW,ABE,42.2124,-83.3534,US,40.6521,-75.4408,US,#ff0000,DTW_ABE
AA,PHX,DSM,33.4342,-112.0115,US,41.5341,-93.6506,US,#00ffff,PHX_DSM
AA,CLT,SGF,35.214,-80.9431,US,37.2443,-93.3886,US,#00ffff,CLT_SGF
DL,DTW,IAH,42.2124,-83.3534,US,29.9844,-95.3414,US,#ff0000,DTW_IAH
AA,DCA,TPA,38.8521,-77.0377,US,27.9755,-82.5332,US,#00ffff,DCA_TPA
DL,SLC,JAC,40.7884,-111.9778,US,43.6073,-110.7378,US,#ff0000,SLC_JAC
AA,CLT,BTR,35.214,-80.9431,US,30.5331,-91.1496,US,#00ffff,CLT_BTR
UA,SFO,ONT,37.6189,-122.3749,US,34.056,-117.6012,US,#426ae1,SFO_ONT
AA,CLT,DEN,35.214,-80.9431,US,39.8617,-104.6732,US,#00ffff,CLT_DEN
UA,ORD,SAN,41.9786,-87.9048,US,32.7336,-117.1897,US,#426ae1,ORD_SAN
DL,LGA,IAH,40.7773,-73.8727,US,29.9844,-95.3414,US,#ff0000,LGA_IAH
AA,DEN,MIA,39.8617,-104.6732,US,25.7933,-80.2906,US,#00ffff,DEN_MIA
DL,BOS,PHL,42.3643,-71.0052,US,39.8719,-75.2411,US,#ff0000,BOS_PHL
UA,EWR,MKE,40.6925,-74.1687,US,42.9472,-87.8966,US,#426ae1,EWR_MKE
DL,JFK,SEA,40.6397,-73.7789,US,47.449,-122.3093,US,#ff0000,JFK_SEA
AA,DCA,JFK,38.8521,-77.0377,US,40.6397,-73.7789,US,#00ffff,DCA_JFK
DL,JFK,PIT,40.6397,-73.7789,US,40.4915,-80.2329,US,#ff0000,JFK_PIT
UA,IAH,MIA,29.9844,-95.3414,US,25.7933,-80.2906,US,#426ae1,IAH_MIA
AA,DFW,BMI,32.8968,-97.038,US,40.4767,-88.9167,US,#00ffff,DFW_BMI
DL,ATL,AVL,33.6367,-84.4281,US,35.4367,-82.5417,US,#ff0000,ATL_AVL
DL,MSP,RHI,44.882,-93.2218,US,45.6312,-89.4675,US,#ff0000,MSP_RHI
DL,ATL,HHH,33.6367,-84.4281,US,32.2244,-80.6975,US,#ff0000,ATL_HHH
DL,DTW,BGM,42.2124,-83.3534,US,42.2087,-75.9731,US,#ff0000,DTW_BGM
UA,IAH,CHS,29.9844,-95.3414,US,32.8986,-80.0405,US,#426ae1,IAH_CHS
DL,LGA,CAE,40.7773,-73.8727,US,33.9387,-81.1195,US,#ff0000,LGA_CAE
UA,ORD,OKC,41.9786,-87.9048,US,35.3931,-97.6007,US,#426ae1,ORD_OKC
DL,SLC,MKE,40.7884,-111.9778,US,42.9472,-87.8966,US,#ff0000,SLC_MKE
AA,MIA,ORD,25.7933,-80.2906,US,41.9786,-87.9048,US,#00ffff,MIA_ORD
AA,CLT,DSM,35.214,-80.9431,US,41.5341,-93.6506,US,#00ffff,CLT_DSM
DL,ATL,GTR,33.6367,-84.4281,US,33.4503,-88.5914,US,#ff0000,ATL_GTR
AA,ORD,EWR,41.9786,-87.9048,US,40.6925,-74.1687,US,#00ffff,ORD_EWR
DL,ATL,LEX,33.6367,-84.4281,US,38.0365,-84.6059,US,#ff0000,ATL_LEX
AA,LAX,SEA,33.9425,-118.4081,US,47.449,-122.3093,US,#00ffff,LAX_SEA
UA,DEN,BWI,39.8617,-104.6732,US,39.1754,-76.6683,US,#426ae1,DEN_BWI
AA,DFW,ELP,32.8968,-97.038,US,31.8067,-106.3778,US,#00ffff,DFW_ELP
DL,ATL,XNA,33.6367,-84.4281,US,36.2819,-94.3068,US,#ff0000,ATL_XNA
DL,DTW,EVV,42.2124,-83.3534,US,38.037,-87.5324,US,#ff0000,DTW_EVV
DL,MSP,ORF,44.882,-93.2218,US,36.8946,-76.2012,US,#ff0000,MSP_ORF
AA,DFW,SJT,32.8968,-97.038,US,31.3577,-100.4963,US,#00ffff,DFW_SJT
UA,IAD,PBG,38.9445,-77.4558,US,44.6509,-73.4681,US,#426ae1,IAD_PBG
AA,PHX,PIT,33.4342,-112.0115,US,40.4915,-80.2329,US,#00ffff,PHX_PIT
DL,DTW,SCE,42.2124,-83.3534,US,40.8493,-77.8487,US,#ff0000,DTW_SCE
DL,SLC,SAT,40.7884,-111.9778,US,29.5337,-98.4698,US,#ff0000,SLC_SAT
AA,ORD,GSP,41.9786,-87.9048,US,34.8956,-82.2188,US,#00ffff,ORD_GSP
AA,DCA,ECP,38.8521,-77.0377,US,30.3582,-85.7956,US,#00ffff,DCA_ECP
DL,ATL,PHL,33.6367,-84.4281,US,39.8719,-75.2411,US,#ff0000,ATL_PHL
DL,DTW,LAX,42.2124,-83.3534,US,33.9425,-118.4081,US,#ff0000,DTW_LAX
UA,DEN,MKE,39.8617,-104.6732,US,42.9472,-87.8966,US,#426ae1,DEN_MKE
UA,DEN,ACV,39.8617,-104.6732,US,40.9781,-124.1086,US,#426ae1,DEN_ACV
AA,BOS,ORD,42.3643,-71.0052,US,41.9786,-87.9048,US,#00ffff,BOS_ORD
AA,CLT,RDU,35.214,-80.9431,US,35.8777,-78.7875,US,#00ffff,CLT_RDU
UA,IAD,ATL,38.9445,-77.4558,US,33.6367,-84.4281,US,#426ae1,IAD_ATL
DL,ATL,SRQ,33.6367,-84.4281,US,27.3954,-82.5543,US,#ff0000,ATL_SRQ
AA,CLT,CMH,35.214,-80.9431,US,39.998,-82.8919,US,#00ffff,CLT_CMH
UA,ORD,XNA,41.9786,-87.9048,US,36.2819,-94.3068,US,#426ae1,ORD_XNA
UA,ORD,MSP,41.9786,-87.9048,US,44.882,-93.2218,US,#426ae1,ORD_MSP
UA,DEN,COU,39.8617,-104.6732,US,38.8183,-92.22,US,#426ae1,DEN_COU
AA,CLT,CMI,35.214,-80.9431,US,40.0393,-88.2781,US,#00ffff,CLT_CMI
AA,PHX,ELP,33.4342,-112.0115,US,31.8067,-106.3778,US,#00ffff,PHX_ELP
AA,DFW,TUS,32.8968,-97.038,US,32.1161,-110.941,US,#00ffff,DFW_TUS
DL,CVG,ORD,39.0488,-84.6678,US,41.9786,-87.9048,US,#ff0000,CVG_ORD
UA,DEN,PHL,39.8617,-104.6732,US,39.8719,-75.2411,US,#426ae1,DEN_PHL
UA,DEN,CYS,39.8617,-104.6732,US,41.1557,-104.8118,US,#426ae1,DEN_CYS
DL,DTW,SAN,42.2124,-83.3534,US,32.7336,-117.1897,US,#ff0000,DTW_SAN
DL,MSP,LAN,44.882,-93.2218,US,42.7783,-84.5867,US,#ff0000,MSP_LAN
DL,MSP,IAH,44.882,-93.2218,US,29.9844,-95.3414,US,#ff0000,MSP_IAH
AA,DFW,MAF,32.8968,-97.038,US,31.9425,-102.202,US,#00ffff,DFW_MAF
UA,ORD,BOS,41.9786,-87.9048,US,42.3643,-71.0052,US,#426ae1,ORD_BOS
DL,MSP,XWA,44.882,-93.2218,US,48.1535,-103.4502,US,#ff0000,MSP_XWA
DL,MSP,DAY,44.882,-93.2218,US,39.9024,-84.2194,US,#ff0000,MSP_DAY
UA,EWR,SAN,40.6925,-74.1687,US,32.7336,-117.1897,US,#426ae1,EWR_SAN
DL,BOS,BUF,42.3643,-71.0052,US,42.9405,-78.7322,US,#ff0000,BOS_BUF
UA,DEN,SHV,39.8617,-104.6732,US,32.4466,-93.8256,US,#426ae1,DEN_SHV
AA,JFK,LAX,40.6397,-73.7789,US,33.9425,-118.4081,US,#00ffff,JFK_LAX
AA,ORD,PHL,41.9786,-87.9048,US,39.8719,-75.2411,US,#00ffff,ORD_PHL
UA,DEN,HOB,39.8617,-104.6732,US,32.6875,-103.2169,US,#426ae1,DEN_HOB
AA,PHX,LGB,33.4342,-112.0115,US,33.8177,-118.1516,US,#00ffff,PHX_LGB
AA,PHL,PNS,39.8719,-75.2411,US,30.4734,-87.1864,US,#00ffff,PHL_PNS
DL,ATL,RSW,33.6367,-84.4281,US,26.5362,-81.7552,US,#ff0000,ATL_RSW
UA,DEN,LAS,39.8617,-104.6732,US,36.0804,-115.1523,US,#426ae1,DEN_LAS
DL,SLC,ASE,40.7884,-111.9778,US,39.2232,-106.8688,US,#ff0000,SLC_ASE
UA,SFO,RDM,37.6189,-122.3749,US,44.2541,-121.15,US,#426ae1,SFO_RDM
UA,ORD,OGG,41.9786,-87.9048,US,20.8987,-156.4305,US,#426ae1,ORD_OGG
DL,ATL,CHO,33.6367,-84.4281,US,38.1386,-78.4529,US,#ff0000,ATL_CHO
UA,IAD,LAS,38.9445,-77.4558,US,36.0804,-115.1523,US,#426ae1,IAD_LAS
UA,SFO,EUG,37.6189,-122.3749,US,44.1245,-123.212,US,#426ae1,SFO_EUG
AA,LAX,SFO,33.9425,-118.4081,US,37.6189,-122.3749,US,#00ffff,LAX_SFO
AA,PHX,MFR,33.4342,-112.0115,US,42.3742,-122.8734,US,#00ffff,PHX_MFR
UA,LAX,RDD,33.9425,-118.4081,US,40.509,-122.2934,US,#426ae1,LAX_RDD
UA,DVL,JMS,48.1142,-98.9088,US,46.9297,-98.6782,US,#426ae1,DVL_JMS
UA,DEN,MMH,39.8617,-104.6732,US,37.624,-118.8378,US,#426ae1,DEN_MMH
DL,RDU,FLL,35.8777,-78.7875,US,26.0727,-80.1527,US,#ff0000,RDU_FLL
DL,SLC,MFR,40.7884,-111.9778,US,42.3742,-122.8734,US,#ff0000,SLC_MFR
DL,DTW,OMA,42.2124,-83.3534,US,41.3032,-95.8941,US,#ff0000,DTW_OMA
AA,DFW,ICT,32.8968,-97.038,US,37.6499,-97.4331,US,#00ffff,DFW_ICT
AA,PHL,PBI,39.8719,-75.2411,US,26.6832,-80.0956,US,#00ffff,PHL_PBI
AA,ORD,ABQ,41.9786,-87.9048,US,35.0402,-106.6092,US,#00ffff,ORD_ABQ
UA,IAH,PBI,29.9844,-95.3414,US,26.6832,-80.0956,US,#426ae1,IAH_PBI
UA,DEN,MOT,39.8617,-104.6732,US,48.2594,-101.2803,US,#426ae1,DEN_MOT
DL,RDU,BWI,35.8777,-78.7875,US,39.1754,-76.6683,US,#ff0000,RDU_BWI
AA,DFW,MLI,32.8968,-97.038,US,41.4485,-90.5075,US,#00ffff,DFW_MLI
DL,ATL,ORD,33.6367,-84.4281,US,41.9786,-87.9048,US,#ff0000,ATL_ORD
UA,IAH,MFE,29.9844,-95.3414,US,26.1758,-98.2386,US,#426ae1,IAH_MFE
DL,ATL,ABE,33.6367,-84.4281,US,40.6521,-75.4408,US,#ff0000,ATL_ABE
UA,IAD,ORD,38.9445,-77.4558,US,41.9786,-87.9048,US,#426ae1,IAD_ORD
DL,RDU,PHL,35.8777,-78.7875,US,39.8719,-75.2411,US,#ff0000,RDU_PHL
UA,ORD,MDT,41.9786,-87.9048,US,40.1935,-76.7633,US,#426ae1,ORD_MDT
DL,MSP,RSW,44.882,-93.2218,US,26.5362,-81.7552,US,#ff0000,MSP_RSW
DL,CVG,PHL,39.0488,-84.6678,US,39.8719,-75.2411,US,#ff0000,CVG_PHL
DL,SLC,MCO,40.7884,-111.9778,US,28.4294,-81.309,US,#ff0000,SLC_MCO
AA,DFW,AVL,32.8968,-97.038,US,35.4367,-82.5417,US,#00ffff,DFW_AVL
DL,SEA,TPA,47.449,-122.3093,US,27.9755,-82.5332,US,#ff0000,SEA_TPA
AA,PHL,ISP,39.8719,-75.2411,US,40.7953,-73.1002,US,#00ffff,PHL_ISP
AA,DCA,CAK,38.8521,-77.0377,US,40.916,-81.4421,US,#00ffff,DCA_CAK
AA,DFW,BUR,32.8968,-97.038,US,34.2006,-118.3587,US,#00ffff,DFW_BUR
UA,ORD,SAT,41.9786,-87.9048,US,29.5337,-98.4698,US,#426ae1,ORD_SAT
UA,DEN,EUG,39.8617,-104.6732,US,44.1245,-123.212,US,#426ae1,DEN_EUG
AA,MIA,MSP,25.7933,-80.2906,US,44.882,-93.2218,US,#00ffff,MIA_MSP
AA,DFW,GNV,32.8968,-97.038,US,29.69,-82.2719,US,#00ffff,DFW_GNV
UA,IAH,RIC,29.9844,-95.3414,US,37.5052,-77.3197,US,#426ae1,IAH_RIC
AA,DFW,GPT,32.8968,-97.038,US,30.4073,-89.0701,US,#00ffff,DFW_GPT
DL,SLC,BIL,40.7884,-111.9778,US,45.8077,-108.5429,US,#ff0000,SLC_BIL
AA,DFW,GCK,32.8968,-97.038,US,37.9275,-100.7243,US,#00ffff,DFW_GCK
AA,LGA,SDF,40.7773,-73.8727,US,38.1744,-85.736,US,#00ffff,LGA_SDF
UA,LAX,COS,33.9425,-118.4081,US,38.8058,-104.7002,US,#426ae1,LAX_COS
DL,MSP,HLN,44.882,-93.2218,US,46.6067,-111.9827,US,#ff0000,MSP_HLN
DL,SEA,FAI,47.449,-122.3093,US,64.8137,-147.8597,US,#ff0000,SEA_FAI
AA,PHL,MSN,39.8719,-75.2411,US,43.1399,-89.3375,US,#00ffff,PHL_MSN
UA,ORD,GSO,41.9786,-87.9048,US,36.0977,-79.9373,US,#426ae1,ORD_GSO
UA,DEN,BNA,39.8617,-104.6732,US,36.1245,-86.6782,US,#426ae1,DEN_BNA
UA,DEN,MIA,39.8617,-104.6732,US,25.7933,-80.2906,US,#426ae1,DEN_MIA
DL,RDU,IND,35.8777,-78.7875,US,39.7173,-86.2944,US,#ff0000,RDU_IND
UA,DEN,GSP,39.8617,-104.6732,US,34.8956,-82.2188,US,#426ae1,DEN_GSP
DL,MSP,TYS,44.882,-93.2218,US,35.8109,-83.994,US,#ff0000,MSP_TYS
DL,MSP,OKC,44.882,-93.2218,US,35.3931,-97.6007,US,#ff0000,MSP_OKC
DL,DTW,CWA,42.2124,-83.3534,US,44.7776,-89.6668,US,#ff0000,DTW_CWA
AA,DFW,MEI,32.8968,-97.038,US,32.3326,-88.7518,US,#00ffff,DFW_MEI
UA,DEN,RSW,39.8617,-104.6732,US,26.5362,-81.7552,US,#426ae1,DEN_RSW
AA,CLT,TLH,35.214,-80.9431,US,30.3965,-84.3503,US,#00ffff,CLT_TLH
AA,DFW,CID,32.8968,-97.038,US,41.8847,-91.7108,US,#00ffff,DFW_CID
DL,LGA,CMH,40.7773,-73.8727,US,39.998,-82.8919,US,#ff0000,LGA_CMH
AA,DFW,FWA,32.8968,-97.038,US,40.9785,-85.1951,US,#00ffff,DFW_FWA
AA,MIA,MEM,25.7933,-80.2906,US,35.0435,-89.9767,US,#00ffff,MIA_MEM
UA,IAH,ICT,29.9844,-95.3414,US,37.6499,-97.4331,US,#426ae1,IAH_ICT
AA,ORD,SRQ,41.9786,-87.9048,US,27.3954,-82.5543,US,#00ffff,ORD_SRQ
UA,IAD,CAE,38.9445,-77.4558,US,33.9387,-81.1195,US,#426ae1,IAD_CAE
DL,JFK,RIC,40.6397,-73.7789,US,37.5052,-77.3197,US,#ff0000,JFK_RIC
DL,ATL,FLL,33.6367,-84.4281,US,26.0727,-80.1527,US,#ff0000,ATL_FLL
UA,LAX,SBP,33.9425,-118.4081,US,35.2368,-120.6418,US,#426ae1,LAX_SBP
AA,CLT,HVN,35.214,-80.9431,US,41.2638,-72.8868,US,#00ffff,CLT_HVN
AA,PHL,DSM,39.8719,-75.2411,US,41.5341,-93.6506,US,#00ffff,PHL_DSM
AA,PHX,SNA,33.4342,-112.0115,US,33.6756,-117.8682,US,#00ffff,PHX_SNA
AA,LGA,CHO,40.7773,-73.8727,US,38.1386,-78.4529,US,#00ffff,LGA_CHO
AA,DFW,EVV,32.8968,-97.038,US,38.037,-87.5324,US,#00ffff,DFW_EVV
AA,ORD,MCI,41.9786,-87.9048,US,39.2976,-94.7139,US,#00ffff,ORD_MCI
AA,PHL,BHM,39.8719,-75.2411,US,33.5629,-86.7535,US,#00ffff,PHL_BHM
UA,ORD,ABE,41.9786,-87.9048,US,40.6521,-75.4408,US,#426ae1,ORD_ABE
AA,MIA,RDU,25.7933,-80.2906,US,35.8777,-78.7875,US,#00ffff,MIA_RDU
UA,SFO,MSP,37.6189,-122.3749,US,44.882,-93.2218,US,#426ae1,SFO_MSP
AA,MIA,AUS,25.7933,-80.2906,US,30.195,-97.67,US,#00ffff,MIA_AUS
AA,CLT,OAJ,35.214,-80.9431,US,34.8292,-77.6121,US,#00ffff,CLT_OAJ
DL,DTW,JFK,42.2124,-83.3534,US,40.6397,-73.7789,US,#ff0000,DTW_JFK
UA,ORD,SPI,41.9786,-87.9048,US,39.844,-89.6778,US,#426ae1,ORD_SPI
AA,ORD,CLE,41.9786,-87.9048,US,41.4117,-81.8498,US,#00ffff,ORD_CLE
DL,MSP,MQT,44.882,-93.2218,US,46.3536,-87.3954,US,#ff0000,MSP_MQT
UA,DEN,TUL,39.8617,-104.6732,US,36.1984,-95.8881,US,#426ae1,DEN_TUL
AA,PHL,GSP,39.8719,-75.2411,US,34.8956,-82.2188,US,#00ffff,PHL_GSP
AA,BOS,CLT,42.3643,-71.0052,US,35.214,-80.9431,US,#00ffff,BOS_CLT
DL,MSP,BZN,44.882,-93.2218,US,45.7775,-111.153,US,#ff0000,MSP_BZN
AA,LAX,MSY,33.9425,-118.4081,US,29.9934,-90.258,US,#00ffff,LAX_MSY
AA,PHL,GSO,39.8719,-75.2411,US,36.0977,-79.9373,US,#00ffff,PHL_GSO
UA,ORD,FNT,41.9786,-87.9048,US,42.9654,-83.7436,US,#426ae1,ORD_FNT
AA,ORD,SFO,41.9786,-87.9048,US,37.6189,-122.3749,US,#00ffff,ORD_SFO
DL,MSP,MSY,44.882,-93.2218,US,29.9934,-90.258,US,#ff0000,MSP_MSY
AA,BOS,LAX,42.3643,-71.0052,US,33.9425,-118.4081,US,#00ffff,BOS_LAX
UA,IAH,LCH,29.9844,-95.3414,US,30.1261,-93.2234,US,#426ae1,IAH_LCH
UA,DEN,IAD,39.8617,-104.6732,US,38.9445,-77.4558,US,#426ae1,DEN_IAD
AA,PHX,SAT,33.4342,-112.0115,US,29.5337,-98.4698,US,#00ffff,PHX_SAT
DL,SLC,BUR,40.7884,-111.9778,US,34.2006,-118.3587,US,#ff0000,SLC_BUR
AA,CLT,DAB,35.214,-80.9431,US,29.1798,-81.0581,US,#00ffff,CLT_DAB
UA,IAH,LRD,29.9844,-95.3414,US,27.5437,-99.4615,US,#426ae1,IAH_LRD
AA,PHX,SMF,33.4342,-112.0115,US,38.6954,-121.5908,US,#00ffff,PHX_SMF
DL,SLC,PSP,40.7884,-111.9778,US,33.8296,-116.5067,US,#ff0000,SLC_PSP
AA,LAX,XNA,33.9425,-118.4081,US,36.2819,-94.3068,US,#00ffff,LAX_XNA
DL,ATL,DHN,33.6367,-84.4281,US,31.3213,-85.4497,US,#ff0000,ATL_DHN
DL,SLC,RDM,40.7884,-111.9778,US,44.2541,-121.15,US,#ff0000,SLC_RDM
UA,IAD,SHD,38.9445,-77.4558,US,38.2638,-78.8964,US,#426ae1,IAD_SHD
DL,ATL,MCI,33.6367,-84.4281,US,39.2976,-94.7139,US,#ff0000,ATL_MCI
UA,ORD,STL,41.9786,-87.9048,US,38.7487,-90.37,US,#426ae1,ORD_STL
UA,ORD,MBS,41.9786,-87.9048,US,43.5331,-84.0797,US,#426ae1,ORD_MBS
UA,LAX,MFR,33.9425,-118.4081,US,42.3742,-122.8734,US,#426ae1,LAX_MFR
DL,MSP,OMA,44.882,-93.2218,US,41.3032,-95.8941,US,#ff0000,MSP_OMA
DL,LGA,PBI,40.7773,-73.8727,US,26.6832,-80.0956,US,#ff0000,LGA_PBI
AA,ORD,BHM,41.9786,-87.9048,US,33.5629,-86.7535,US,#00ffff,ORD_BHM
DL,BOS,MKE,42.3643,-71.0052,US,42.9472,-87.8966,US,#ff0000,BOS_MKE
DL,CLE,SLC,41.4117,-81.8498,US,40.7884,-111.9778,US,#ff0000,CLE_SLC
DL,MSP,RST,44.882,-93.2218,US,43.9083,-92.5,US,#ff0000,MSP_RST
UA,IAH,DFW,29.9844,-95.3414,US,32.8968,-97.038,US,#426ae1,IAH_DFW
UA,SFO,SMF,37.6189,-122.3749,US,38.6954,-121.5908,US,#426ae1,SFO_SMF
UA,LAX,BOS,33.9425,-118.4081,US,42.3643,-71.0052,US,#426ae1,LAX_BOS
UA,DEN,TPA,39.8617,-104.6732,US,27.9755,-82.5332,US,#426ae1,DEN_TPA
AA,DFW,LCH,32.8968,-97.038,US,30.1261,-93.2234,US,#00ffff,DFW_LCH
DL,LGA,TYS,40.7773,-73.8727,US,35.8109,-83.994,US,#ff0000,LGA_TYS
AA,DFW,IND,32.8968,-97.038,US,39.7173,-86.2944,US,#00ffff,DFW_IND
AA,ORD,RST,41.9786,-87.9048,US,43.9083,-92.5,US,#00ffff,ORD_RST
AA,DFW,SAF,32.8968,-97.038,US,35.6171,-106.0894,US,#00ffff,DFW_SAF
